facility_id,facility_name,street_address,city,state_code,zip_code,county,facility_type,provider_type,ownership_type,ownership_group,fiscal_year,source_fy_end_date,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_method,total_days,medicare_days,medicaid_days,chain_name,chain_confidence,federal_medicaid_share,federal_medicaid_revenue,state_medicaid_revenue,medicare_dependency,medicaid_dependency,public_dependency
161320,COMMUNITY MEMORIAL HOSPITAL,909 WEST 1ST STREET,SUMNER,IA,50674-0148,BREMER,CAH,1,Government State,government,2023,2023-12-31,15807788.0,8034536.88,931034.0,6842217.12,days_share,242.0,123.0,0.0,Unmapped / Independent,low,0.627,583758.32,347275.68,0.5082644630608659,0.058897171444859966,0.5671616345057259
161324,GRAPE COMMUNITY HOSPITAL - HAMBURG,275 HWY NORTH,HAMBURG,IA,51640-,FREMONT,CAH,1,Government State,government,2023,2023-09-30,12799682.0,9349332.94,866548.0,2583801.06,days_share,230.0,168.0,0.0,Unmapped / Independent,low,0.627,543325.6,323222.4,0.7304347826766321,0.06770074444036969,0.7981355271170018
161350,STEWART MEMORIAL HOSPITAL,1200 WEST MONROE,LAKE CITY,IA,51449-,CALHOUN,CAH,1,Government State,government,2023,2023-12-31,36695338.0,18326506.75,5257272.0,13111559.25,days_share,867.0,433.0,151.0,Unmapped / Independent,low,0.627,3296309.54,1960962.46,0.49942329867625146,0.14326811760120592,0.6426914162774574
161354,HORN MEMORIAL HOSPITAL,700 EAST 2ND STREET,IDA GROVE,IA,51445,IDA,CAH,1,Government State,government,2023,2023-12-31,24440798.0,14775186.25,2226787.0,7438824.75,days_share,574.0,347.0,85.0,Unmapped / Independent,low,0.627,1396195.45,830591.55,0.60452961683166,0.09110942285926998,0.6956390396909299
161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,CHEROKEE,CAH,1,Government State,government,2023,2023-12-31,48996526.0,27988093.52,5803783.0,15204649.48,days_share,1411.0,806.0,4.0,Unmapped / Independent,low,0.627,3638971.94,2164811.06,0.5712260808041778,0.11845294909275812,0.6896790298969359
161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVE,SHENANDOAH,IA,51601,PAGE,CAH,1,Government State,government,2023,2023-12-31,52367115.0,26571052.01,11238566.0,14557496.99,days_share,946.0,480.0,4.0,Unmapped / Independent,low,0.627,7046580.88,4191985.12,0.5073995771964906,0.21461113525157915,0.7220107124480698
161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON ST,PELLA,IA,50219-1299,MARION,CAH,1,Government State,government,2023,2023-12-31,125839069.0,45873458.16,11817431.0,68148179.84,days_share,3418.0,1246.0,517.0,Unmapped / Independent,low,0.627,7409529.24,4407901.76,0.36454066709600336,0.09390907842778144,0.4584497455237848
161381,SANFORD MEDICAL CENTER SHELDON,118 NORTH SEVENTH AVENUE,SHELDON,IA,51201-,OBRIEN,CAH,1,Government State,government,2023,2023-12-31,34433377.0,13881518.48,2786994.0,17764864.52,days_share,1146.0,462.0,219.0,Unmapped / Independent,low,0.627,1747445.24,1039548.76,0.40314136135993867,0.08093873569240682,0.48408009705234545
162003,SSH - DES MOINES,1111 6TH AVENUE  4TH FLOOR MAIN,DES MOINES,IA,50314,POLK,LTCH,2,Government City,government,2023,2023-12-31,10749157.0,5872569.7,0.0,4876587.3,days_share,6346.0,3467.0,0.0,Unmapped / Independent,low,0.627,0.0,0.0,0.546328395798852,0.0,0.546328395798852
163025,MERCYONE REHABILITATION HOSPITAL DES,1401 CAMPUS DRIVE,CLIVE,IA,50325,POLK,RH,5,Nonprofit Corporation,not_for_profit,2023,2023-12-31,23553590.0,16771843.72,0.0,6781746.28,days_share,12840.0,9143.0,0.0,Mercy,keyword,0.627,0.0,0.0,0.7120716510731485,0.0,0.7120716510731485
163026,MERCY IOWA CITY REHABILITATION HOSPI,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,JOHNSON,RH,5,Nonprofit Corporation,not_for_profit,2023,2023-12-31,7604282.0,5919287.29,0.0,1684994.71,days_share,3836.0,2986.0,0.0,Mercy,keyword,0.627,0.0,0.0,0.7784150153821229,0.0,0.7784150153821229
163027,UNIVERSITY OF IOWA HEALTH NETWORK RE,2450 CORAL COURT,CORALVILLE,IA,52241,,RH,5,Nonprofit Corporation,not_for_profit,2023,2023-09-30,18853372.0,10011145.73,0.0,8842226.27,days_share,10887.0,5781.0,8.0,Unmapped / Independent,low,0.627,0.0,0.0,0.5310002757066481,0.0,0.5310002757066481
164006,EAGLE VIEW BEHAVIORAL HEALTH,770 TANGLEFOOT LANE,BETTENDORF,IA,52722,SCOTT,PH,4,Government City,government,2023,2023-12-31,12663520.0,1006351.23,0.0,11657168.77,days_share,15805.0,1256.0,363.0,Unmapped / Independent,low,0.627,0.0,0.0,0.07946852296991673,0.0,0.07946852296991673
170009,SAINT JOHN HOSPITAL,3500 SOUTH FOURTH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,STH,1,Government City,government,2023,2023-12-31,27440844.0,12583790.85,1586648.0,13270405.15,anchor_plus_days_share,2885.0,1323.0,32.0,Unmapped / Independent,low,0.6067,962619.34,624028.66,0.45857885602935533,0.057820670530396225,0.5163995265597515
170012,SALINA REGIONAL HEALTH CENTER,400 S. SANTA FE,SALINA,KS,67401-5080,SALINE,STH,1,Government Federal,government,2023,2023-09-30,243132189.0,111394119.53,9605572.0,122132497.47,anchor_plus_days_share,21010.0,9626.0,107.0,Unmapped / Independent,low,0.6067,5827700.53,3777871.47,0.45816277963096036,0.039507611227898747,0.4976703908588591
170014,ADVENTHEALTH OTTAWA,1301 SOUTH MAIN,OTTAWA,KS,66067-3598,FRANKLIN,STH,1,Government Federal,government,2023,2023-09-30,61438735.0,31009940.4,3108919.0,27319875.6,anchor_plus_days_share,2643.0,1334.0,0.0,AdventHealth,keyword,0.6067,1886181.16,1222737.84,0.5047294740036559,0.0506019370353247,0.5553314110389805
170017,SUSAN B. ALLEN MEMORIAL HOSPITAL,720 W. CENTRAL,EL DORADO,KS,67042-,BUTLER,STH,1,Government State,government,2023,2023-12-31,31300497.0,10853527.14,1314795.0,19132174.86,anchor_plus_days_share,1863.0,646.0,2.0,Unmapped / Independent,low,0.6067,797686.13,517108.87,0.3467525496480136,0.04200556304265712,0.38875811269067073
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE,PRATT,KS,67124-,PRATT,STH,1,Government State,government,2023,2023-09-30,53564896.0,33116885.91,1686351.0,18761659.09,days_share,2892.0,1788.0,8.0,Unmapped / Independent,low,0.6067,1023109.15,663241.85,0.6182572614348024,0.03148239100473564,0.6497396524395379
170049,OLATHE MEDICAL CENTER,20333 WEST 151 STREET,OLATHE,KS,66061,,STH,1,Government State,government,2023,2023-12-31,320595479.0,103842763.34,7600497.0,209152218.66,anchor_plus_days_share,32812.0,10628.0,2077.0,Unmapped / Independent,low,0.6067,4611221.53,2989275.47,0.32390588808022464,0.023707436622959988,0.3476133247031846
170068,SOUTHWEST MEDICAL CENTER,15TH AT PERSHING,LIBERAL,KS,67905-,SEWARD,STH,1,For-profit Corporation,for_profit,2023,2023-12-31,66003065.0,24645394.88,1413781.0,39943889.12,anchor_plus_days_share,5383.0,2010.0,605.0,Unmapped / Independent,low,0.6067,857740.93,556040.07,0.3733977335749484,0.021419929513879395,0.39481766308882776
170074,STORMONT VAIL - FLINT HILLS,1102 ST. MARYS ROAD,JUNCTION CITY,KS,66441,GEARY,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,23872133.0,8969073.6,1080832.0,13822227.4,days_share,1227.0,461.0,5.0,Unmapped / Independent,low,0.6067,655740.77,425091.23,0.3757131212363805,0.045275887160983894,0.4209890083973644
170075,MERCY HOSPITAL  INC.,218 E. PACK,MOUNDRIDGE,KS,67107,MCPHERSON,STH,1,Government Federal,government,2023,2023-09-30,3358737.0,2138869.98,53119.0,1166748.02,days_share,614.0,391.0,0.0,Mercy,keyword,0.6067,32227.3,20891.7,0.6368078179387073,0.01581517100028969,0.652622988938997
170086,STORMONT-VAIL REGIONAL HEALTH CENTER,1500 SW 10TH AVE,TOPEKA,KS,66604-1353,SHAWNEE,STH,1,Government State,government,2023,2023-09-30,884186805.0,316742825.13,30212348.0,537231631.87,anchor_plus_days_share,71507.0,25616.0,850.0,Unmapped / Independent,low,0.6067,18329831.53,11882516.47,0.3582306627274312,0.034169643596977224,0.3924003063244084
170104,ADVENTHEALTH SHAWNEE MISSION,9100 WEST 74TH STREET,SHAWNEE MISSION,KS,66204-4004,JOHNSON,STH,1,Government Federal,government,2023,2023-12-31,637581099.0,172086960.21,14580314.0,450913824.79,anchor_plus_days_share,49784.0,13437.0,468.0,AdventHealth,keyword,0.6067,8845876.5,5734437.5,0.2699059938883163,0.02286817163003761,0.29277416551835395
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DR,PAOLA,KS,66071,,STH,1,Government State,government,2023,2023-12-31,32508294.0,15538805.57,1817285.0,15152203.43,days_share,818.0,391.0,0.0,Unmapped / Independent,low,0.6067,1102546.81,714738.19,0.4779951101094385,0.055902195298221435,0.53389730540766
170120,LABETTE COUNTY MEDICAL CENTER,1902 S. U.S. HIGHWAY 59,PARSONS,KS,67357,LABETTE,STH,1,For-profit Corporation,for_profit,2023,2023-12-31,84084117.0,30149796.6,693275.0,53241045.4,anchor_plus_days_share,2959.0,1061.0,3.0,Unmapped / Independent,low,0.6067,420609.94,272665.06,0.3585670834837928,0.008245017308084475,0.36681210079187726
170122,VIA CHRISTI HOSPITAL WICHITA,929 N. ST. FRANCIS,WICHITA,KS,67214,SEDGWICK,STH,1,Government Federal,government,2023,2023-09-30,707661949.0,194946128.0,58044973.0,454670848.0,anchor_plus_days_share,114103.0,31433.0,0.0,Unmapped / Independent,low,0.6067,35215885.12,22829087.88,0.2754791723300641,0.08202358920388977,0.35750276153395383
170123,WESLEY MEDICAL CENTER,550 NORTH HILLSIDE STREET,WICHITA,KS,67214,SEDGWICK,STH,1,Government City,government,2023,2023-12-31,813360284.0,197928466.16,80821663.0,534610154.84,anchor_plus_days_share,114002.0,27742.0,10921.0,Unmapped / Independent,low,0.6067,49034502.94,31787160.06,0.24334660795903823,0.09936760447968959,0.3427142124387278
170137,LAWRENCE MEMORIAL HOSPITAL,325 MAINE STREET,LAWRENCE,KS,66044-,DOUGLAS,STH,1,Religious Affiliation,not_for_profit,2023,2023-12-31,353617268.0,133968651.64,11395587.0,208253029.36,anchor_plus_days_share,19340.0,7327.0,1893.0,Unmapped / Independent,low,0.6067,6913702.63,4481884.37,0.3788521199705666,0.03222576506077186,0.4110778850313384
170145,COFFEYVILLE REG MEDICAL CENTER  INC.,1400 WEST 4TH STREET,COFFEYVILLE,KS,67337-,MONTGOMERY,STH,1,Government State,government,2023,2023-10-31,36752644.0,12584238.65,2183346.0,21985059.35,anchor_plus_days_share,1764.0,604.0,70.0,Unmapped / Independent,low,0.6067,1324636.02,858709.98,0.3424036281580177,0.059406501475104755,0.40181012963312246
170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,WYANDOTTE,STH,1,Government City,government,2023,2023-12-31,105107753.0,27227615.04,11294197.0,66585940.96,anchor_plus_days_share,18132.0,4697.0,721.0,Providence,keyword,0.6067,6852189.32,4442007.68,0.259044782738339,0.10745351011356888,0.3664982928519079
170150,SOUTH CENTRAL KS REGIONAL MEDICAL CT,216 WEST BIRCH,ARKANSAS CITY,KS,67005-,COWLEY,STH,1,Religious Affiliation,not_for_profit,2023,2023-08-25,13118741.0,5443055.27,4900491.0,2775194.73,anchor_plus_days_share,805.0,334.0,14.0,Unmapped / Independent,low,0.6067,2973127.89,1927363.11,0.4149068321418953,0.3735488794237191,0.7884557115656143
170166,MORTON COUNTY HEALTH SYSTEM,445 HILLTOP,ELKHART,KS,67950-0937,MORTON,STH,1,For-profit Corporation,for_profit,2023,2023-09-21,4183111.0,3488442.75,217036.0,477632.25,days_share,277.0,231.0,7.0,Unmapped / Independent,low,0.6067,131675.74,85360.26,0.8339350186978065,0.051883873031339595,0.8858188917291461
170185,ST. LUKES SOUTH,12300 METCALF AVE.,OVERLAND PARK,KS,66213,JOHNSON,STH,1,Government State,government,2023,2023-12-31,216103072.0,102194495.19,0.0,113908576.81,days_share,19389.0,9169.0,254.0,Unmapped / Independent,low,0.6067,0.0,0.0,0.47289700347249114,0.0,0.47289700347249114
170186,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,KS,67226-,SEDGWICK,STH,1,Government City,government,2023,2023-12-31,44299617.0,22705647.63,1005122.0,20588847.37,days_share,5818.0,2982.0,2.0,Unmapped / Independent,low,0.6067,609807.52,395314.48,0.5125472671693753,0.022689180360182346,0.5352364475295577
170187,SALINA SURGICAL HOSPITAL,401 SOUTH SANTA FE,SALINA,KS,67401-2697,SALINE,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,30509252.0,19307150.83,821420.0,10380681.17,days_share,1389.0,879.0,0.0,Unmapped / Independent,low,0.6067,498355.51,323064.49,0.6328293735290527,0.026923636148142863,0.6597530096771955
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BOULEVARD,LEAWOOD,KS,66211,JOHNSON,STH,1,Government City,government,2023,2023-12-31,97375435.0,88385771.1,18084.0,8971579.9,days_share,1289.0,1170.0,0.0,Unmapped / Independent,low,0.6067,10971.56,7112.44,0.9076803723649604,0.00018571418962082172,0.9078660865545812
170190,MANHATTAN SURGICAL HOSPITAL,1829 COLLEGE,MANHATTAN,KS,66502,RILEY,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,49371851.0,13558073.07,2361447.0,33452330.93,days_share,579.0,159.0,0.0,Unmapped / Independent,low,0.6067,1432689.89,928757.11,0.27461139891230735,0.047829825136594534,0.32244122404890185
170194,ASCENTIST HOSPITAL,4901 COLLEGE,LEAWOOD,KS,66211,JOHNSON,STH,1,Nonprofit Church,not_for_profit,2023,2023-12-31,27346487.0,8655295.89,0.0,18691191.11,days_share,515.0,163.0,35.0,Unmapped / Independent,low,0.6067,0.0,0.0,0.3165048545357947,0.0,0.3165048545357947
170196,KANSAS SPINE & SPECIALTY HOSPITAL,3333 N WEBB ROAD,WICHITA,KS,67226-,SEGWICK,STH,1,Government City,government,2023,2023-12-31,71776710.0,29880699.53,187198.0,41708812.47,days_share,3644.0,1517.0,0.0,Unmapped / Independent,low,0.6067,113573.03,73624.97,0.4163007684526081,0.002608060469754047,0.41890882892236214
170197,KANSAS MEDICAL CENTER,1124 W 21ST STREET,ANDOVER,KS,67002,BUTLER,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,69446708.0,33447653.45,1715906.0,34283148.55,days_share,5716.0,2753.0,41.0,Unmapped / Independent,low,0.6067,1041040.17,674865.83,0.4816305108371732,0.024708241029941982,0.5063387518671152
170198,SUMMIT SURGICAL  LLC,1818 E. 23RD AVENUE,HUTCHINSON,KS,67502-1106,RENO,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,14377127.0,7472423.53,220663.0,6684040.47,days_share,937.0,487.0,6.0,Unmapped / Independent,low,0.6067,133876.24,86786.76,0.5197438632906283,0.015348198565680055,0.5350920618563083
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,11217 LAKEVIEW AVENUE,LENEXA,KS,66219-,JOHNSON,STH,1,Government City,government,2023,2023-12-31,10785507.0,7098624.51,0.0,3686882.49,days_share,196.0,129.0,63.0,Unmapped / Independent,low,0.6067,0.0,0.0,0.6581632657602465,0.0,0.6581632657602465
170204,ROCK REGIONAL HOSPITAL,3251 N ROCK RD,DERBY,KS,67037,SEDGWICK,STH,1,Government City,government,2023,2023-12-31,22793222.0,11884688.56,596623.0,10311910.44,days_share,1868.0,974.0,1.0,Unmapped / Independent,low,0.6067,361971.17,234651.83,0.5214132762801152,0.026175456896791512,0.5475887331769067
170208,ADVENTHEALTH SOUTH OVERLAND PARK,7820 W 165TH ST,OVERLAND PARK,KS,66223,,STH,1,Government Federal,government,2023,2023-09-30,65089984.0,12036507.48,1161358.0,51892118.52,days_share,3926.0,726.0,434.0,AdventHealth,keyword,0.6067,704595.9,456762.1,0.1849210391571152,0.017842345759372134,0.20276338491648732
170779,SOUTH CENTRAL KS REGIONAL MEDICAL CT,6401 PATTERSON PKWY,ARKANSAS CITY,KS,67005-,COWLEY,STH,12,Religious Affiliation,not_for_profit,2023,2023-12-31,9259665.0,4629832.5,0.0,4629832.5,residual_50pct,0.0,0.0,0.0,Unmapped / Independent,low,0.6067,0.0,0.0,0.5,0.0,0.5
171300,GRISELL MEMORIAL HOSPITAL DIST #1,210 S VERMONT,RANSOM,KS,67572-,NESS,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,6611465.0,4097245.92,109319.0,2404900.08,days_share,71.0,44.0,0.0,Unmapped / Independent,low,0.6067,66323.84,42995.16,0.6197183105408559,0.016534761962741996,0.6362530725035979
171301,GREAT PLAINS OF ELLINWOOD  INC.,605 NORTH MAIN,ELLINWOOD,KS,67526-,BARTON,CAH,1,Other Proprietary,for_profit,2023,2023-09-30,8260584.0,5799096.85,314503.0,2146984.15,days_share,396.0,278.0,0.0,Unmapped / Independent,low,0.6067,190808.97,123694.03,0.7020202022036214,0.03807273190370076,0.7400929341073221
171303,LANE COUNTY HOSPITAL,235 W VINE,DIGHTON,KS,67839-,LANE,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,6309111.0,4663255.96,115180.0,1530675.04,days_share,115.0,85.0,0.0,Unmapped / Independent,low,0.6067,69879.71,45300.29,0.7391304353339163,0.018256137829878092,0.7573865731637944
171304,ASHLAND HEALTH CENTER,625 S KENTUCKY ST,ASHLAND,KS,67831,CLARK,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,9222831.0,6863502.14,163209.0,2196119.86,days_share,129.0,96.0,0.0,Unmapped / Independent,low,0.6067,99018.9,64190.1,0.7441860465620589,0.017696193283819252,0.7618822398458781
171306,WICHITA COUNTY HEALTH CENTER,211 E EARL,LEOTI,KS,67861-,WICHITA,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,9109333.0,5986133.11,225887.0,2897312.89,days_share,175.0,115.0,2.0,Unmapped / Independent,low,0.6067,137045.64,88841.36,0.657142856672382,0.024797315017466154,0.6819401716898482
171309,JEWELL COUNTY HOSPITAL,100 CRESTVUE,MANKATO,KS,66956,JEWELL,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,7608997.0,6204259.09,153989.0,1250748.91,days_share,130.0,106.0,0.0,Unmapped / Independent,low,0.6067,93425.13,60563.87,0.8153846150813306,0.020237752755060883,0.8356223678363915
171310,GREAT PLAINS OF CHEYENNE COUNTY  INC,210 W. FIRST STREET,ST. FRANCIS,KS,67756-,CHEYENNE,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,13371780.0,8204820.35,672831.0,4494128.65,days_share,515.0,316.0,30.0,Unmapped / Independent,low,0.6067,408206.57,264624.43,0.6135922330460118,0.05031723525215043,0.6639094682981622
171311,ROOKS COUNTY HEALTH CENTER,1210 N. WASHINGTON,PLAINVILLE,KS,67663,ROOKS,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,18716224.0,11428891.32,268879.0,7018453.68,days_share,827.0,505.0,0.0,Unmapped / Independent,low,0.6067,163128.89,105750.11,0.6106408707226415,0.014366092220311105,0.6250069629429527
171312,COMANCHE COUNTY HOSPITAL,HC 65,COLDWATER,KS,67029,COMANCHE,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,5412973.0,4408503.78,85653.0,918816.22,days_share,194.0,158.0,4.0,Unmapped / Independent,low,0.6067,51965.68,33687.32,0.8144329890431746,0.01582365180835005,0.8302566408515247
171314,FW HUSTON MEMORIAL HOSPITAL,408 DELAWARE,WINCHESTER,KS,66097,JEFFERSON,CAH,1,Government State,government,2023,2023-12-31,7635981.0,7583085.0,52896.0,0.0,days_share,6.0,6.0,0.0,Unmapped / Independent,low,0.6067,32092.0,20804.0,0.9930727957547302,0.006927204245269861,1.0
171316,ANDERSON COUNTY HOSPITAL,421 SOUTH MAPLE,GARNETT,KS,66032-,ANDERSON,CAH,1,Government State,government,2023,2023-12-31,27489873.0,18407315.84,2122699.0,6959858.16,days_share,454.0,304.0,0.0,Unmapped / Independent,low,0.6067,1287841.48,834857.52,0.6696035241777945,0.07721749023722299,0.7468210144150175
171317,EDWARDS COUNTY HOSPITAL,620 W 6TH,KINSLEY,KS,67547-,EDWARDS,CAH,1,Government State,government,2023,2023-12-31,8688472.0,7615821.14,348619.0,724031.86,days_share,81.0,71.0,0.0,Unmapped / Independent,low,0.6067,211507.15,137111.85,0.8765432103596581,0.040124316450579574,0.9166675268102377
171321,MEADE DISTRICT HOSPITAL,510 E. CARTHAGE,MEADE,KS,67864-0820,MEADE,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,12517747.0,7592731.79,2546487.0,2378528.21,days_share,305.0,185.0,4.0,Unmapped / Independent,low,0.6067,1544953.66,1001533.34,0.6065573772980074,0.20343013802723445,0.8099875153252417
171322,HAMILTON COUNTY HOSPITAL,700 N HUSER ST,SYRACUSE,KS,67878-,HAMILTON,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,15170748.0,13712022.23,601387.0,857338.77,days_share,156.0,141.0,6.0,Unmapped / Independent,low,0.6067,364861.49,236525.51,0.903846153795449,0.03964122270042321,0.9434873764958722
171323,STAFFORD COUNTY HOSPITAL,502 SOUTH BUCKEYE,STAFFORD,KS,67578,STAFFORD,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,11653632.0,8661483.24,91533.0,2900615.76,days_share,148.0,110.0,6.0,Unmapped / Independent,low,0.6067,55533.07,35999.93,0.74324324296494,0.007854461167127982,0.751097704132068
171324,SATANTA DISTRICT HOSPITAL,401 CHEYENNE,SATANTA,KS,67870-,HASKELL,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,12997041.0,10818346.27,235753.0,1942941.73,days_share,173.0,144.0,0.0,Unmapped / Independent,low,0.6067,143031.35,92721.65,0.8323699425122995,0.018138974863586257,0.8505089173758857
171325,GRAHAM COUNTY HOSPITAL,304 PROUT,HILL CITY,KS,67642,GRAHAM,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,8620241.0,5045577.57,163079.0,3411584.43,days_share,504.0,295.0,3.0,Unmapped / Independent,low,0.6067,98940.03,64138.97,0.5853174603819081,0.018918148576124495,0.6042356089580326
171326,LOGAN COUNTY HOSPITAL,211 CHERRY,OAKLEY,KS,67748,LOGAN,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,12187829.0,8257122.24,345884.0,3584822.76,days_share,462.0,313.0,2.0,Unmapped / Independent,low,0.6067,209847.82,136036.18,0.6774891771126753,0.02837945954115372,0.705868636653829
171328,GREAT PLAINS OF OTTAWA COUNTY  INC,215 EAST EIGHTH,MINNEAPOLIS,KS,67467-,OTTAWA,CAH,1,For-profit Corporation,for_profit,2023,2023-09-30,8082807.0,6068908.96,136844.0,1877054.04,days_share,297.0,223.0,0.0,Unmapped / Independent,low,0.6067,83023.25,53820.75,0.7508417508917384,0.01693025702580799,0.7677720079175464
171329,CALDWELL REGIONAL MEDICAL CENTER,761 W 175TH ST S,CALDWELL,KS,67022,SUMNER,CAH,1,Tribal,government,2023,2023-12-31,7886256.0,5129455.91,724915.0,2031885.09,days_share,349.0,227.0,29.0,Unmapped / Independent,low,0.6067,439805.93,285109.07,0.6504297996413,0.09192131221710277,0.7423511118584027
171331,KIOWA DISTRICT HOSPITAL,1002 S. 4TH STREET,KIOWA,KS,67070-0184,BARBER,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,7528413.0,6225418.44,213957.0,1089037.56,days_share,260.0,215.0,0.0,Unmapped / Independent,low,0.6067,129807.71,84149.29,0.826923076616546,0.02841993392232865,0.8553430105388746
171332,KIOWA COUNTY MEMORIAL HOSPTIAL,721 W. KANSAS,GREENSBURG,KS,67054-,KIOWA,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,9381719.0,6048739.88,739081.0,2593898.12,days_share,228.0,147.0,1.0,Unmapped / Independent,low,0.6067,448400.44,290680.56,0.6447368419369627,0.07877884639264937,0.7235156883296121
